iter,train_loss,lr,mfu,dt_ms,tokens_seen
19000,3.5379,6.000000e-05,0.0956,6865.57,1867776000
19010,3.0443,6.000000e-05,0.0966,2030.47,1868759040
19020,3.3159,6.000000e-05,0.0975,2032.11,1869742080
19030,2.8944,6.000000e-05,0.0984,2030.11,1870725120
19040,3.1192,6.000000e-05,0.0992,2031.90,1871708160
19050,2.7878,6.000000e-05,0.0998,2031.48,1872691200
19060,3.0994,6.000000e-05,0.1005,2031.14,1873674240
19070,3.0658,6.000000e-05,0.1010,2030.95,1874657280
19080,3.4414,6.000000e-05,0.1015,2030.16,1875640320
19090,2.7910,6.000000e-05,0.1020,2031.89,1876623360
19100,3.3565,6.000000e-05,0.0948,7004.06,1877606400
19110,3.2557,6.000000e-05,0.0960,2028.32,1878589440
19120,3.5072,6.000000e-05,0.0970,2031.46,1879572480
19130,3.0290,6.000000e-05,0.0979,2032.28,1880555520
19140,3.2357,6.000000e-05,0.0987,2030.94,1881538560
19150,2.8699,6.000000e-05,0.0994,2031.76,1882521600
19160,3.0302,6.000000e-05,0.1001,2030.79,1883504640
19170,3.0428,6.000000e-05,0.1007,2031.67,1884487680
19180,2.7751,6.000000e-05,0.1012,2032.03,1885470720
19190,3.4804,6.000000e-05,0.1017,2031.64,1886453760
19200,3.5713,6.000000e-05,0.0960,4811.68,1887436800
19210,3.5036,6.000000e-05,0.0970,2032.23,1888419840
19220,3.3008,6.000000e-05,0.0979,2032.18,1889402880
19230,3.0669,6.000000e-05,0.0987,2029.78,1890385920
19240,3.2035,6.000000e-05,0.0994,2032.20,1891368960
19250,3.2585,6.000000e-05,0.1001,2029.25,1892352000
19260,3.0343,6.000000e-05,0.1007,2033.05,1893335040
19270,3.0497,6.000000e-05,0.1012,2032.52,1894318080
19280,3.4583,6.000000e-05,0.1017,2031.69,1895301120
19290,3.0121,6.000000e-05,0.1021,2030.44,1896284160
19300,3.5519,6.000000e-05,0.0951,6727.10,1897267200
19310,2.9541,6.000000e-05,0.0962,2029.37,1898250240
19320,3.0458,6.000000e-05,0.0972,2029.39,1899233280
19330,3.4619,6.000000e-05,0.0981,2029.80,1900216320
19340,3.0081,6.000000e-05,0.0989,2030.99,1901199360
19350,3.3729,6.000000e-05,0.0996,2030.40,1902182400
19360,3.3440,6.000000e-05,0.1002,2031.35,1903165440
19370,3.3774,6.000000e-05,0.1008,2029.81,1904148480
19380,3.2630,6.000000e-05,0.1013,2030.38,1905131520
19390,3.0861,6.000000e-05,0.1018,2031.54,1906114560
19400,3.4103,6.000000e-05,0.0961,4809.78,1907097600
19410,2.4212,6.000000e-05,0.0971,2031.59,1908080640
19420,3.2737,6.000000e-05,0.0980,2032.95,1909063680
19430,3.3212,6.000000e-05,0.0988,2031.11,1910046720
19440,3.1410,6.000000e-05,0.0995,2031.34,1911029760
19450,3.1619,6.000000e-05,0.1001,2031.96,1912012800
19460,3.5039,6.000000e-05,0.1007,2033.07,1912995840
19470,3.3741,6.000000e-05,0.1012,2031.12,1913978880
19480,3.2578,6.000000e-05,0.1017,2032.35,1914961920
19490,3.4345,6.000000e-05,0.1021,2031.49,1915944960
19500,2.9413,6.000000e-05,0.0950,6997.32,1916928000
19510,3.1998,6.000000e-05,0.0961,2030.47,1917911040
19520,3.2346,6.000000e-05,0.0971,2031.16,1918894080
19530,3.4147,6.000000e-05,0.0980,2030.35,1919877120
19540,3.3289,6.000000e-05,0.0988,2031.20,1920860160
19550,2.8535,6.000000e-05,0.0995,2032.23,1921843200
19560,3.6674,6.000000e-05,0.1001,2032.76,1922826240
19570,3.2678,6.000000e-05,0.1007,2030.68,1923809280
19580,2.8191,6.000000e-05,0.1013,2031.78,1924792320
19590,3.1857,6.000000e-05,0.1017,2031.88,1925775360
19600,3.2431,6.000000e-05,0.0948,6703.93,1926758400
19610,3.2481,6.000000e-05,0.0959,2031.10,1927741440
19620,3.4255,6.000000e-05,0.0969,2032.68,1928724480
19630,2.5281,6.000000e-05,0.0978,2032.66,1929707520
19640,3.0548,6.000000e-05,0.0986,2031.20,1930690560
19650,3.5200,6.000000e-05,0.0994,2031.52,1931673600
19660,3.2092,6.000000e-05,0.1000,2032.07,1932656640
19670,3.3608,6.000000e-05,0.1006,2031.40,1933639680
19680,2.7276,6.000000e-05,0.1011,2031.79,1934622720
19690,2.7666,6.000000e-05,0.1016,2032.12,1935605760
19700,3.1961,6.000000e-05,0.0946,6830.62,1936588800
19710,3.2886,6.000000e-05,0.0958,2030.32,1937571840
19720,3.3601,6.000000e-05,0.0968,2031.00,1938554880
19730,2.7876,6.000000e-05,0.0977,2030.78,1939537920
19740,2.7711,6.000000e-05,0.0985,2031.49,1940520960
19750,3.3196,6.000000e-05,0.0993,2031.83,1941504000
19760,3.1980,6.000000e-05,0.0999,2032.17,1942487040
19770,3.2059,6.000000e-05,0.1005,2031.84,1943470080
19780,3.2780,6.000000e-05,0.1011,2030.50,1944453120
19790,2.6785,6.000000e-05,0.1016,2032.41,1945436160
19800,2.7611,6.000000e-05,0.0959,4809.64,1946419200
19810,3.0936,6.000000e-05,0.0969,2030.47,1947402240
19820,3.1129,6.000000e-05,0.0978,2030.50,1948385280
19830,3.5045,6.000000e-05,0.0986,2031.75,1949368320
19840,3.3819,6.000000e-05,0.0994,2031.47,1950351360
19850,3.5356,6.000000e-05,0.1000,2033.14,1951334400
19860,3.4810,6.000000e-05,0.1006,2033.84,1952317440
19870,3.3327,6.000000e-05,0.1012,2030.02,1953300480
19880,2.9220,6.000000e-05,0.1016,2032.77,1954283520
19890,3.3610,6.000000e-05,0.1021,2032.05,1955266560
19900,2.9347,6.000000e-05,0.0963,4811.56,1956249600
19910,3.1708,6.000000e-05,0.0973,2030.78,1957232640
19920,3.2556,6.000000e-05,0.0982,2032.67,1958215680
19930,3.5578,6.000000e-05,0.0989,2031.08,1959198720
19940,3.1304,6.000000e-05,0.0997,2031.56,1960181760
19950,3.2720,6.000000e-05,0.1003,2030.41,1961164800
19960,3.1512,6.000000e-05,0.1009,2032.27,1962147840
19970,2.9957,6.000000e-05,0.1014,2030.78,1963130880
19980,2.8798,6.000000e-05,0.1018,2032.63,1964113920
19990,3.6236,6.000000e-05,0.1022,2031.84,1965096960
20000,2.9640,6.000000e-05,0.0952,6712.28,1966080000
20010,3.2448,6.000000e-05,0.0963,2028.99,1967063040
20020,3.3900,6.000000e-05,0.0973,2031.09,1968046080
20030,3.1234,6.000000e-05,0.0982,2030.36,1969029120
20040,3.4500,6.000000e-05,0.0989,2033.06,1970012160
20050,2.9641,6.000000e-05,0.0996,2031.23,1970995200
20060,3.1754,6.000000e-05,0.1003,2032.12,1971978240
20070,3.1014,6.000000e-05,0.1009,2029.83,1972961280
20080,3.1647,6.000000e-05,0.1014,2031.41,1973944320
20090,3.0567,6.000000e-05,0.1018,2032.17,1974927360
20100,3.1296,6.000000e-05,0.0948,6738.16,1975910400
20110,3.4789,6.000000e-05,0.0960,2030.67,1976893440
20120,3.3827,6.000000e-05,0.0970,2031.90,1977876480
20130,3.2476,6.000000e-05,0.0979,2029.72,1978859520
20140,3.4600,6.000000e-05,0.0987,2032.28,1979842560
20150,3.1159,6.000000e-05,0.0994,2030.90,1980825600
20160,3.2263,6.000000e-05,0.1001,2030.82,1981808640
20170,3.3238,6.000000e-05,0.1007,2032.07,1982791680
20180,3.2841,6.000000e-05,0.1012,2031.66,1983774720
20190,2.9190,6.000000e-05,0.1017,2030.71,1984757760
20200,2.8646,6.000000e-05,0.0960,4809.03,1985740800
20210,2.9647,6.000000e-05,0.0970,2030.55,1986723840
20220,3.4032,6.000000e-05,0.0979,2030.46,1987706880
20230,3.1833,6.000000e-05,0.0987,2030.88,1988689920
20240,3.4366,6.000000e-05,0.0994,2029.14,1989672960
20250,3.0113,6.000000e-05,0.1001,2028.70,1990656000
20260,2.7231,6.000000e-05,0.1007,2032.62,1991639040
20270,3.0854,6.000000e-05,0.1012,2030.57,1992622080
20280,3.2728,6.000000e-05,0.1017,2030.95,1993605120
20290,3.0349,6.000000e-05,0.1021,2031.72,1994588160
20300,3.1611,6.000000e-05,0.0951,6732.48,1995571200
20310,2.7363,6.000000e-05,0.0962,2028.54,1996554240
20320,3.2223,6.000000e-05,0.0972,2028.94,1997537280
20330,3.1536,6.000000e-05,0.0981,2031.39,1998520320
20340,3.3489,6.000000e-05,0.0989,2030.86,1999503360
20350,3.1613,6.000000e-05,0.0996,2031.08,2000486400
20360,3.0688,6.000000e-05,0.1002,2029.49,2001469440
20370,3.4976,6.000000e-05,0.1008,2031.70,2002452480
20380,3.1145,6.000000e-05,0.1013,2029.12,2003435520
20390,3.2635,6.000000e-05,0.1018,2030.25,2004418560
20400,2.9027,6.000000e-05,0.0961,4809.96,2005401600
